account_id,associate_id,origination_date,account_balance,is_migrated,days_delinquent,cured_flag,last_payment_date,delinquency_status
1572,2,2023-07-01,73382,0,15,0,2023-07-18,Early
1573,23,2023-04-24,296375,0,0,1,2024-02-22,Current
1574,13,2024-10-25,237135,0,0,0,2023-08-03,Current
1575,13,2025-11-14,203466,0,60,0,2023-07-13,30-60
1576,18,2025-02-08,379933,0,30,0,2022-05-15,Early
1577,3,2022-12-14,284318,0,0,1,2023-07-26,Current
1578,7,2022-11-22,422778,0,0,1,2025-06-17,Current
1579,14,2025-09-25,181936,0,0,0,2023-12-24,Current
1580,20,2022-11-05,411716,0,60,0,2023-11-26,30-60
1581,17,2023-06-25,483438,0,15,0,2023-06-17,Early
1582,21,2023-09-29,456882,0,0,1,2022-04-05,Current
1583,12,2024-02-27,173664,0,0,0,2025-06-01,Current
1584,25,2022-07-22,202027,0,0,0,2025-03-09,Current
1585,16,2024-06-11,422818,1,0,0,2025-10-31,Current
1586,24,2025-08-31,153533,0,30,0,2024-07-14,Early
1587,12,2022-06-28,393989,0,0,1,2022-06-20,Current
1588,15,2025-11-14,297997,0,0,0,2025-05-09,Current
1589,25,2023-10-20,119590,0,0,0,2025-04-24,Current
1590,10,2022-07-02,439919,1,0,0,2024-10-30,Current
1591,25,2023-03-20,378615,0,0,0,2022-10-07,Current
1592,7,2024-04-03,355442,1,15,0,2024-08-26,Early
1593,20,2024-08-25,294936,0,15,1,2024-12-15,Early
1594,5,2024-09-30,98924,0,90,0,2025-09-06,60-90
1595,1,2025-01-13,459925,1,90,0,2023-11-29,60-90
1596,17,2022-10-30,59726,0,15,0,2025-12-12,Early
1597,3,2025-07-02,241896,0,30,1,2022-03-07,Early
1598,13,2022-02-13,90542,0,90,0,2024-06-04,60-90
1599,14,2022-12-07,463461,0,0,1,2023-06-09,Current
1600,24,2023-06-18,84753,0,0,0,2025-03-01,Current
1601,18,2025-12-06,391932,0,0,1,2023-04-14,Current
1602,4,2022-03-22,333460,0,15,0,2023-11-11,Early
1603,18,2022-02-07,283979,1,30,0,2025-06-18,Early
1604,5,2024-03-07,134698,1,0,0,2022-02-26,Current
1605,25,2024-03-02,328104,0,0,1,2024-12-13,Current
1606,16,2023-11-23,80791,0,0,1,2025-03-23,Current
1607,1,2024-10-28,337360,0,0,1,2024-10-16,Current
1608,21,2024-11-09,475683,0,0,1,2023-07-01,Current
1609,14,2023-07-30,376571,1,0,0,2025-06-08,Current
1610,15,2024-09-21,424614,0,0,0,2025-04-30,Current
1611,9,2024-01-29,123290,0,30,1,2022-02-08,Early
1612,15,2023-12-29,97014,1,60,1,2024-07-29,30-60
1613,17,2023-08-04,185150,1,30,0,2024-04-13,Early
1614,25,2025-04-15,100519,0,30,0,2022-08-09,Early
1615,24,2022-03-01,316186,0,30,0,2024-07-11,Early
1616,4,2023-02-01,99052,0,15,0,2025-11-08,Early
1617,12,2025-10-27,64389,1,15,0,2024-02-03,Early
1618,5,2023-07-22,408105,0,15,0,2022-12-01,Early
1619,5,2022-01-15,118111,0,0,0,2022-03-03,Current
1620,11,2024-03-06,417202,0,0,1,2022-10-02,Current
1621,6,2024-01-12,405859,0,30,1,2023-10-22,Early
1622,7,2023-02-02,362877,0,0,1,2025-09-24,Current
1623,24,2023-06-15,346898,1,0,1,2024-04-09,Current
1624,14,2022-11-27,461840,1,0,0,2023-12-12,Current
1625,24,2022-02-03,398030,1,0,1,2024-04-20,Current
1626,11,2022-01-20,207753,0,90,0,2024-07-22,60-90
1627,13,2023-07-03,139524,1,0,1,2023-07-08,Current
1628,2,2023-04-07,393150,1,0,0,2022-06-05,Current
1629,25,2023-04-30,336848,0,0,1,2024-09-25,Current
1630,7,2024-07-21,144913,0,60,0,2022-03-31,30-60
1631,20,2022-07-15,144108,0,15,0,2024-09-15,Early
1632,4,2023-10-28,304803,1,15,0,2022-08-01,Early
1633,8,2022-03-12,319637,0,60,0,2025-05-27,30-60
1634,20,2025-10-17,119639,1,0,0,2024-09-16,Current
1635,22,2023-05-30,281452,0,0,0,2023-08-18,Current
1636,21,2022-11-21,366527,0,0,1,2024-12-08,Current
1637,19,2024-11-26,184066,0,30,0,2025-10-12,Early
1638,13,2022-07-05,250352,0,15,0,2025-12-17,Early
1639,14,2023-04-19,359378,0,0,0,2023-03-11,Current
1640,10,2025-11-08,490507,1,0,0,2025-01-16,Current
1641,11,2022-02-22,178674,0,0,0,2025-12-17,Current
1642,2,2024-10-17,55594,0,15,0,2025-01-14,Early
1643,25,2023-08-04,286907,0,0,1,2024-08-05,Current
1644,9,2022-09-25,319515,0,0,0,2024-07-02,Current
1645,17,2024-03-27,97315,0,0,1,2024-01-03,Current
1646,3,2023-09-04,264636,0,15,1,2023-12-10,Early
1647,24,2022-08-26,177251,1,15,1,2024-06-03,Early
1648,6,2023-08-25,282520,0,0,0,2025-05-13,Current
1649,5,2024-10-28,129526,0,15,0,2023-09-12,Early
1650,5,2023-03-28,293459,0,0,0,2023-04-08,Current
1651,22,2023-06-24,197698,0,90,1,2025-08-29,60-90
1652,15,2025-08-05,398149,1,0,0,2025-12-28,Current
1653,23,2025-04-25,287330,0,15,1,2025-05-30,Early
1654,17,2023-05-09,155573,1,0,0,2022-09-12,Current
1655,9,2022-12-11,450346,0,0,0,2025-08-29,Current
1656,3,2025-05-30,187900,0,30,0,2025-09-26,Early
1657,20,2024-06-22,369658,1,0,0,2023-04-27,Current
1658,17,2022-01-23,285707,0,0,1,2024-09-18,Current
1659,10,2022-05-30,233736,0,0,0,2025-08-05,Current
1660,3,2022-08-19,198955,0,0,0,2023-08-06,Current
1661,18,2023-10-11,224131,1,0,0,2023-03-25,Current
1662,18,2022-05-29,224004,0,0,0,2026-01-01,Current
1663,17,2023-08-07,388130,0,30,0,2022-12-04,Early
1664,24,2025-10-15,398103,0,30,0,2024-11-24,Early
1665,3,2023-02-09,314179,0,0,0,2025-02-15,Current
1666,3,2024-06-14,159767,1,15,0,2023-07-03,Early
1667,6,2024-09-05,483961,0,60,0,2024-01-12,30-60
1668,13,2025-06-17,67241,0,0,0,2023-03-18,Current
1669,24,2024-11-30,102975,1,0,0,2025-11-07,Current
1670,15,2022-08-29,204226,0,30,1,2023-10-24,Early
1671,25,2023-12-25,468841,0,15,1,2023-06-21,Early
1672,9,2025-04-09,488166,0,0,1,2023-08-30,Current
1673,4,2024-10-28,106396,0,0,1,2023-07-20,Current
1674,14,2024-09-26,168920,0,0,0,2022-02-10,Current
1675,5,2024-11-12,456547,0,120,0,2023-02-20,90+
1676,2,2024-05-12,244999,0,0,0,2022-04-22,Current
1677,11,2023-03-19,136226,0,120,0,2022-09-16,90+
1678,9,2023-12-10,134719,0,0,0,2024-07-08,Current
1679,24,2023-07-13,113014,0,0,1,2023-10-01,Current
1680,3,2022-11-07,89346,0,0,0,2025-06-19,Current
1681,9,2022-09-09,120411,1,15,0,2023-05-28,Early
1682,3,2024-05-08,235550,0,0,0,2024-03-04,Current
1683,25,2025-10-12,193326,0,0,0,2025-03-06,Current
1684,2,2024-05-14,236806,0,60,0,2025-03-08,30-60
1685,12,2022-11-30,471837,1,120,1,2022-09-03,90+
1686,10,2023-09-09,388585,1,0,0,2024-04-05,Current
1687,9,2023-10-23,96121,0,0,1,2024-08-06,Current
1688,15,2023-01-12,262490,0,30,1,2022-07-23,Early
1689,8,2022-10-05,372341,0,15,0,2024-01-27,Early
1690,25,2023-04-08,134577,0,0,0,2022-03-11,Current
1691,5,2023-05-25,406778,0,90,1,2022-12-28,60-90
1692,11,2022-08-26,299106,1,0,0,2025-11-01,Current
1693,2,2023-04-24,485647,0,15,0,2025-02-03,Early
1694,24,2023-03-31,412355,0,0,1,2025-10-08,Current
1695,15,2023-06-24,185909,0,15,0,2025-06-03,Early
1696,6,2022-12-22,492210,0,0,0,2025-07-07,Current
1697,8,2024-03-20,455831,1,15,0,2023-01-21,Early
1698,5,2024-03-01,51466,1,90,0,2024-01-08,60-90
1699,16,2025-12-28,342915,0,0,0,2023-06-14,Current
1700,18,2022-12-01,396030,0,0,0,2022-06-30,Current
1701,6,2024-07-26,378055,0,0,0,2022-11-10,Current
1702,5,2023-04-05,279638,0,60,0,2022-01-03,30-60
1703,16,2022-11-19,463962,0,90,1,2022-09-10,60-90
1704,13,2022-01-28,138422,0,30,1,2023-12-29,Early
1705,5,2022-05-06,385513,1,0,0,2022-06-15,Current
1706,13,2025-11-25,314037,0,90,0,2025-07-17,60-90
1707,17,2022-12-24,342717,1,0,0,2022-06-26,Current
1708,18,2025-06-21,146907,0,0,0,2024-01-02,Current
1709,8,2022-06-30,484090,1,0,1,2025-07-07,Current
1710,13,2022-05-11,258434,0,0,0,2023-09-05,Current
1711,19,2024-03-27,412100,0,30,0,2025-01-28,Early
1712,3,2023-12-24,268532,0,15,0,2023-01-18,Early
1713,24,2024-01-10,308093,1,0,1,2025-06-10,Current
1714,8,2025-12-10,430724,0,0,1,2022-12-04,Current
1715,2,2022-12-22,476583,0,0,0,2023-09-28,Current
1716,8,2024-05-10,202271,0,15,0,2024-11-05,Early
1717,13,2024-05-23,403548,0,0,0,2025-04-30,Current
1718,13,2023-02-05,255400,0,0,0,2023-03-28,Current
1719,1,2022-07-19,369868,1,15,0,2025-06-05,Early
1720,6,2023-04-09,398277,0,60,1,2025-12-05,30-60
1721,24,2024-03-10,217477,0,90,0,2025-07-20,60-90
1722,19,2025-08-01,279304,0,90,1,2024-05-05,60-90
1723,16,2023-11-13,65989,0,30,1,2025-06-30,Early
1724,8,2024-11-29,341075,0,0,0,2022-05-29,Current
1725,1,2023-09-30,321434,0,60,0,2022-03-02,30-60
1726,16,2022-11-06,481583,0,0,1,2025-12-05,Current
1727,9,2024-10-03,171136,0,30,0,2023-06-29,Early
1728,13,2025-04-08,392022,1,0,0,2022-05-26,Current
1729,11,2022-03-02,402621,0,60,0,2024-06-13,30-60
1730,13,2023-06-03,257370,0,0,0,2024-04-12,Current
1731,25,2022-08-22,176299,1,0,0,2024-04-22,Current
1732,21,2025-04-01,211205,0,15,0,2022-03-28,Early
1733,10,2022-10-16,293688,0,0,0,2025-10-15,Current
1734,4,2025-08-30,155686,0,90,0,2022-09-18,60-90
1735,6,2025-12-22,470268,1,0,0,2023-04-16,Current
1736,7,2022-11-23,419430,0,15,0,2024-10-12,Early
1737,5,2022-02-22,352619,0,60,0,2022-07-22,30-60
1738,11,2025-11-27,132666,0,15,0,2025-03-09,Early
1739,13,2024-12-24,408766,0,0,0,2024-07-26,Current
1740,25,2023-05-04,238728,0,0,1,2023-03-12,Current
1741,19,2023-11-17,185705,0,0,1,2025-04-06,Current
1742,23,2024-04-28,460520,0,60,1,2024-04-29,30-60
1743,10,2025-06-30,157573,0,30,1,2025-02-18,Early
1744,10,2023-02-04,278892,0,90,0,2023-04-10,60-90
1745,11,2024-04-07,358690,0,0,0,2022-05-16,Current
1746,21,2025-04-30,319152,0,0,0,2025-07-06,Current
1747,7,2024-11-07,360435,0,0,1,2025-09-12,Current
1748,18,2023-08-19,208477,1,30,1,2025-11-01,Early
1749,4,2022-10-20,298141,0,0,0,2025-10-21,Current
1750,2,2023-10-22,348530,0,0,0,2023-09-04,Current
1751,14,2025-03-12,140909,1,15,0,2023-07-14,Early
1752,13,2024-07-17,201899,0,0,0,2025-10-08,Current
1753,12,2024-04-23,345184,0,30,0,2025-12-20,Early
1754,7,2022-06-13,110354,0,0,1,2022-03-12,Current
1755,2,2025-08-26,390687,0,0,0,2025-10-17,Current
1756,13,2025-02-07,68157,1,0,1,2025-12-04,Current
1757,14,2023-08-06,85315,1,60,0,2023-01-29,30-60
1758,17,2024-03-12,348076,0,0,0,2022-03-30,Current
1759,9,2022-09-05,464380,0,0,1,2023-08-05,Current
1760,17,2024-11-24,195486,0,0,0,2023-08-10,Current
1761,8,2022-06-04,308669,0,0,0,2024-12-02,Current
1762,2,2023-03-20,457543,1,60,1,2024-10-06,30-60
1763,24,2023-11-23,426024,1,0,1,2024-06-26,Current
1764,13,2022-03-05,182018,0,60,0,2025-08-05,30-60
1765,3,2025-12-17,326837,0,0,0,2023-02-11,Current
1766,16,2023-01-02,339385,0,60,0,2024-09-27,30-60
1767,6,2023-06-01,427338,0,30,1,2024-04-16,Early
1768,19,2023-10-01,145790,1,15,1,2024-07-28,Early
1769,7,2023-08-10,458756,0,15,0,2024-02-13,Early
1770,10,2024-11-23,122255,1,0,0,2024-06-10,Current
1771,9,2024-03-12,245829,0,15,1,2024-08-27,Early
1772,2,2024-04-05,222275,0,0,0,2023-07-12,Current
1773,15,2024-01-29,468297,0,0,0,2023-03-03,Current
1774,5,2025-02-22,242933,0,30,0,2025-05-12,Early
1775,22,2025-08-01,311439,0,0,0,2023-11-02,Current
1776,4,2023-08-10,61350,1,60,0,2023-05-29,30-60
1777,20,2023-08-03,236584,0,0,0,2023-11-29,Current
1778,4,2024-08-06,368953,0,0,0,2023-04-30,Current
1779,18,2023-06-23,151894,0,90,1,2022-02-18,60-90
1780,4,2023-06-26,409701,0,15,0,2022-03-09,Early
1781,17,2024-04-30,486048,0,15,0,2023-06-10,Early
1782,12,2023-03-07,471585,1,30,1,2022-06-30,Early
1783,22,2024-10-31,81728,0,60,1,2025-06-23,30-60
1784,17,2023-06-22,329720,0,0,0,2024-07-10,Current
1785,10,2024-01-11,472217,0,15,0,2024-01-16,Early
1786,22,2022-12-13,133384,0,0,0,2023-07-10,Current
1787,1,2023-05-18,50390,0,0,0,2022-05-11,Current
1788,22,2025-11-23,357580,0,0,0,2025-12-24,Current
1789,24,2023-09-17,61569,0,0,0,2023-11-01,Current
1790,18,2022-08-17,456245,0,15,0,2023-12-27,Early
1791,18,2025-10-30,72490,0,60,1,2025-01-07,30-60
1792,14,2023-11-11,358019,0,30,0,2025-04-05,Early
1793,15,2024-12-21,318011,1,15,0,2022-05-23,Early
1794,12,2024-11-01,130820,0,0,0,2022-05-18,Current
1795,4,2024-09-23,411659,0,0,0,2022-07-25,Current
1796,3,2023-01-29,321265,0,0,0,2025-05-17,Current
1797,20,2025-04-19,51539,0,15,1,2023-06-10,Early
1798,12,2022-07-02,460243,1,0,1,2025-04-30,Current
1799,7,2025-09-16,439546,1,0,1,2025-10-16,Current
1800,11,2024-09-21,386373,0,60,0,2023-03-13,30-60
1801,1,2025-07-02,452137,0,30,0,2024-08-23,Early
1802,6,2022-07-23,362579,0,30,0,2024-11-08,Early
1803,15,2022-01-31,453526,0,15,0,2024-03-01,Early
1804,15,2022-12-26,113965,0,0,1,2023-12-11,Current
1805,19,2022-10-06,423192,1,0,1,2023-10-08,Current
1806,11,2025-01-05,408588,1,60,1,2025-02-27,30-60
1807,23,2022-07-09,382066,1,15,1,2024-04-15,Early
1808,2,2024-08-23,147799,1,15,1,2023-01-16,Early
1809,14,2022-12-26,143948,0,0,0,2022-05-02,Current
1810,2,2023-01-08,193314,0,15,1,2022-03-22,Early
1811,4,2022-04-10,298099,0,0,0,2024-05-14,Current
1812,17,2022-04-28,321091,0,0,1,2023-11-16,Current
1813,3,2022-12-25,293322,0,0,0,2023-02-18,Current
1814,13,2024-01-22,252538,1,0,0,2023-12-03,Current
1815,9,2024-03-20,284778,1,0,1,2022-01-31,Current
1816,7,2024-01-17,305821,1,0,0,2024-07-10,Current
1817,15,2023-04-09,242888,1,30,1,2022-07-17,Early
1818,23,2025-03-06,360929,1,15,0,2025-10-25,Early
1819,11,2025-09-10,432107,0,0,0,2022-06-05,Current
1820,20,2025-07-07,312651,1,0,0,2025-05-19,Current
1821,2,2022-06-13,208223,0,90,0,2022-10-28,60-90
1822,15,2023-09-22,61618,0,0,0,2025-01-01,Current
1823,14,2022-04-11,386430,1,0,0,2024-05-05,Current
1824,20,2025-03-11,328266,1,15,0,2022-01-08,Early
1825,22,2025-02-13,188426,0,0,0,2022-09-28,Current
1826,11,2022-11-26,421742,0,15,0,2022-08-15,Early
1827,3,2025-09-21,474195,0,15,0,2025-12-07,Early
1828,17,2023-01-29,136436,0,90,1,2024-07-22,60-90
1829,12,2023-12-24,260448,1,60,0,2022-03-30,30-60
1830,24,2023-10-05,495990,0,90,0,2025-03-13,60-90
1831,21,2022-09-14,186109,0,0,0,2023-11-03,Current
1832,15,2022-07-01,78633,0,60,0,2025-02-22,30-60
1833,16,2022-09-01,336639,0,0,0,2024-12-14,Current
1834,5,2023-12-30,376694,0,15,0,2022-04-03,Early
1835,20,2024-09-08,262456,1,30,0,2023-12-17,Early
1836,6,2024-12-17,348627,0,0,0,2025-01-18,Current
1837,19,2024-12-21,425325,0,15,0,2022-05-19,Early
1838,25,2025-03-15,346213,0,0,1,2025-08-06,Current
1839,5,2023-03-21,188442,0,0,0,2025-05-31,Current
1840,3,2025-12-04,169873,1,90,0,2023-09-17,60-90
1841,1,2023-06-18,428987,0,0,0,2022-08-12,Current
1842,6,2024-10-21,121947,1,0,0,2024-05-03,Current
1843,15,2022-12-21,220205,0,0,0,2025-03-20,Current
1844,2,2022-07-18,277107,0,60,0,2024-07-23,30-60
1845,3,2024-07-22,145761,0,0,0,2022-09-29,Current
1846,17,2022-12-21,425897,0,0,0,2023-02-25,Current
1847,25,2022-02-16,443908,1,60,0,2024-06-18,30-60
1848,24,2025-03-20,78926,0,0,0,2024-01-14,Current
1849,12,2024-08-05,411926,0,0,0,2023-06-02,Current
1850,18,2024-02-14,154700,0,30,0,2023-04-12,Early
1851,15,2022-12-25,386128,0,0,0,2025-02-03,Current
1852,12,2022-11-01,486606,1,60,0,2023-07-30,30-60
1853,16,2023-01-11,99593,0,0,1,2025-10-04,Current
1854,8,2023-08-13,387753,0,90,1,2024-03-08,60-90
1855,14,2022-07-18,55209,1,90,0,2025-01-30,60-90
1856,25,2024-11-30,176700,0,0,1,2024-02-15,Current
1857,17,2025-03-10,449749,0,0,0,2024-06-18,Current
1858,21,2024-06-08,136597,0,120,0,2024-07-19,90+
1859,8,2025-05-23,319355,0,0,0,2025-10-23,Current
1860,15,2025-11-09,59927,0,15,0,2025-03-23,Early
1861,14,2023-04-21,258535,0,15,0,2022-11-30,Early
1862,18,2022-02-15,167333,0,30,0,2022-12-28,Early
1863,20,2024-06-24,205666,1,30,0,2025-10-23,Early
1864,7,2023-05-13,255924,0,0,1,2022-09-21,Current
1865,3,2025-12-27,258785,0,0,0,2023-01-21,Current
1866,12,2025-04-10,388526,0,60,1,2024-09-08,30-60
1867,21,2024-07-04,189005,1,30,0,2024-01-11,Early
1868,24,2025-06-05,153780,0,15,0,2025-01-02,Early
1869,3,2022-11-06,90696,0,120,0,2023-07-27,90+
1870,20,2022-08-10,246521,0,30,0,2024-06-27,Early
1871,14,2024-08-30,379760,0,0,0,2023-08-31,Current
1872,15,2025-09-30,449305,1,60,0,2022-03-14,30-60
1873,25,2024-06-28,499764,0,0,0,2025-01-05,Current
1874,14,2023-03-14,207195,0,0,0,2022-01-10,Current
1875,7,2025-10-15,451013,0,0,0,2023-11-22,Current
1876,17,2025-11-05,100013,0,30,0,2024-09-20,Early
1877,12,2025-06-07,451562,1,90,1,2023-12-28,60-90
1878,20,2023-09-09,266486,0,0,0,2025-06-25,Current
1879,4,2022-04-24,476888,0,0,1,2023-03-11,Current
1880,9,2023-01-19,460869,0,15,0,2024-07-30,Early
1881,6,2024-11-01,361700,0,30,0,2024-04-13,Early
1882,16,2024-08-13,435867,0,30,0,2023-01-09,Early
1883,25,2024-01-16,289350,0,15,0,2022-05-29,Early
1884,22,2024-12-07,76140,0,15,1,2022-01-24,Early
1885,22,2022-03-24,313328,0,0,0,2023-04-02,Current
1886,21,2023-10-09,477709,0,0,1,2022-08-15,Current
1887,21,2022-01-20,487364,0,0,1,2022-11-04,Current
1888,2,2024-08-28,205918,1,60,0,2022-07-21,30-60
1889,24,2024-01-18,161361,1,0,0,2024-11-13,Current
1890,8,2024-05-17,203267,0,15,0,2024-04-14,Early
1891,11,2024-01-13,317750,0,0,0,2025-05-31,Current
1892,13,2022-04-21,447172,0,0,0,2023-02-16,Current
1893,17,2023-07-30,66555,1,0,0,2023-01-29,Current
1894,8,2023-07-23,140385,1,0,0,2023-03-29,Current
1895,21,2024-05-02,461906,1,0,0,2022-03-18,Current
1896,18,2024-01-08,370646,1,30,0,2024-01-02,Early
1897,18,2022-04-29,305658,0,0,1,2022-11-07,Current
1898,14,2024-11-25,492065,1,30,0,2024-02-14,Early
1899,15,2025-05-13,207419,0,0,0,2022-12-05,Current
1900,6,2024-07-16,279797,0,0,0,2025-03-14,Current
1901,11,2025-05-16,153844,0,0,1,2023-04-23,Current
1902,13,2023-07-13,141321,1,90,0,2023-10-07,60-90
1903,25,2024-05-16,361200,1,0,1,2023-10-31,Current
1904,1,2023-04-21,244923,0,0,1,2022-01-29,Current
1905,6,2024-03-17,148234,0,60,1,2023-04-14,30-60
1906,9,2022-03-25,277705,1,0,0,2025-12-18,Current
1907,8,2025-11-15,251283,0,60,0,2025-04-03,30-60
1908,11,2025-03-17,353994,0,0,1,2024-07-28,Current
1909,22,2024-03-18,339987,0,15,1,2024-04-29,Early
1910,19,2025-01-08,374464,0,0,1,2024-06-04,Current
1911,24,2022-09-24,79793,0,90,0,2023-11-25,60-90
1912,9,2022-12-03,482732,0,15,0,2024-12-15,Early
1913,17,2022-11-26,198929,1,0,0,2022-07-17,Current
1914,12,2022-08-16,69627,0,0,1,2024-06-28,Current
1915,25,2023-01-17,373966,1,0,1,2025-06-02,Current
1916,14,2025-03-13,272633,0,30,0,2023-01-16,Early
1917,15,2022-09-16,495464,0,0,0,2025-02-02,Current
1918,16,2022-05-01,367942,0,0,0,2023-08-28,Current
1919,22,2024-02-13,274440,0,15,0,2025-01-10,Early
1920,22,2022-05-12,225188,1,0,0,2023-10-18,Current
1921,20,2024-09-12,387462,0,0,0,2023-02-28,Current
1922,1,2025-08-01,416330,0,0,0,2025-08-18,Current
1923,10,2022-06-09,308191,0,30,0,2025-12-13,Early
1924,8,2025-07-17,400046,1,90,1,2025-05-06,60-90
1925,18,2025-02-25,471773,0,0,1,2023-05-03,Current
1926,1,2025-07-05,383478,0,30,1,2022-04-02,Early
1927,2,2024-08-26,418863,0,0,1,2024-11-03,Current
1928,1,2022-10-31,173099,1,0,0,2023-11-13,Current
1929,1,2023-12-25,259074,0,0,1,2025-10-29,Current
1930,9,2023-03-01,223686,0,0,1,2022-08-05,Current
1931,13,2024-10-28,324864,0,0,0,2023-11-12,Current
1932,1,2023-04-21,369752,0,60,0,2023-02-18,30-60
1933,13,2025-07-06,157449,0,90,1,2025-11-13,60-90
1934,20,2024-05-16,152828,0,0,1,2025-11-15,Current
1935,22,2024-06-18,176613,0,0,0,2024-10-01,Current
1936,7,2024-08-26,122095,0,90,0,2025-06-22,60-90
1937,2,2025-07-08,155924,0,0,1,2023-03-18,Current
1938,6,2025-05-28,146452,0,15,1,2022-12-16,Early
1939,7,2025-08-12,137593,1,0,0,2022-08-30,Current
1940,14,2025-08-11,216964,1,0,0,2025-10-31,Current
1941,18,2025-05-24,419119,0,0,0,2025-05-30,Current
1942,15,2025-03-14,389386,1,60,0,2024-02-04,30-60
1943,2,2024-05-09,428185,0,60,1,2024-04-19,30-60
1944,10,2025-07-09,176202,1,0,0,2024-10-26,Current
1945,23,2023-04-07,127606,0,60,0,2025-08-14,30-60
1946,12,2025-10-11,173769,0,0,1,2022-11-30,Current
1947,17,2025-10-08,168542,0,0,0,2024-05-11,Current
1948,8,2022-05-19,418582,1,30,1,2025-01-06,Early
1949,11,2024-09-24,313068,0,15,0,2023-03-05,Early
1950,3,2024-09-04,101322,0,0,1,2024-11-25,Current
1951,6,2022-06-15,207550,0,0,1,2025-01-10,Current
1952,9,2024-07-04,121042,0,90,0,2025-07-22,60-90
1953,6,2023-08-06,96418,0,60,1,2024-02-11,30-60
1954,9,2023-11-27,150699,0,30,1,2023-03-14,Early
1955,7,2022-04-08,140140,0,0,1,2024-01-03,Current
1956,9,2022-10-15,61781,1,30,0,2022-05-09,Early
1957,18,2023-04-29,448731,0,0,0,2023-06-17,Current
1958,12,2025-10-13,429502,0,90,0,2024-07-04,60-90
1959,8,2024-05-22,348277,0,0,0,2022-03-19,Current
1960,8,2025-01-23,147628,0,0,0,2024-11-02,Current
1961,18,2024-03-26,126946,1,0,0,2025-09-13,Current
1962,20,2025-11-21,135058,1,60,1,2023-03-12,30-60
1963,15,2023-06-15,452311,0,30,0,2025-05-12,Early
1964,7,2024-02-24,201542,1,0,1,2025-06-16,Current
1965,11,2022-05-01,355273,1,15,1,2023-12-01,Early
1966,20,2024-04-12,320675,1,60,0,2023-06-03,30-60
1967,16,2022-02-01,349182,0,0,0,2022-09-21,Current
1968,4,2022-08-01,400083,0,30,1,2024-11-10,Early
1969,6,2023-10-12,92674,0,90,0,2024-05-16,60-90
1970,22,2024-04-28,177572,0,0,0,2022-12-24,Current
1971,3,2022-10-13,275730,0,0,1,2023-06-10,Current
1972,9,2025-06-07,341975,1,0,0,2022-12-22,Current
1973,10,2022-10-23,107174,0,0,1,2025-09-25,Current
1974,14,2023-01-15,323423,0,0,1,2025-12-20,Current
1975,11,2023-09-23,481436,0,30,0,2023-08-05,Early
1976,18,2023-07-23,372754,0,15,1,2025-05-28,Early
1977,22,2024-11-04,495935,0,0,0,2025-01-13,Current
1978,12,2025-08-12,306008,1,15,1,2022-07-17,Early
1979,23,2022-04-06,103051,0,15,1,2023-02-01,Early
1980,12,2024-10-21,253085,1,90,0,2024-03-23,60-90
1981,13,2024-07-28,368796,1,0,0,2022-10-29,Current
1982,25,2022-10-08,115524,0,15,0,2024-12-02,Early
1983,13,2023-03-17,318614,1,60,0,2023-09-23,30-60
1984,19,2024-07-25,485014,0,0,1,2024-09-01,Current
1985,19,2025-12-24,365617,0,0,0,2023-07-13,Current
1986,23,2025-09-22,463096,0,0,0,2024-09-14,Current
1987,14,2025-03-28,281189,0,60,0,2025-04-09,30-60
1988,4,2024-07-22,94439,1,0,0,2024-03-04,Current
1989,13,2022-01-21,326452,0,90,1,2022-09-27,60-90
1990,8,2022-12-21,141563,0,60,0,2023-02-13,30-60
1991,23,2024-01-24,277328,0,0,1,2024-05-08,Current
1992,21,2023-01-03,347225,0,15,1,2022-05-18,Early
1993,23,2022-10-11,256314,0,0,0,2025-09-28,Current
1994,19,2024-12-31,493599,1,0,0,2025-08-18,Current
1995,12,2023-12-28,59837,0,30,0,2022-03-29,Early
1996,18,2022-12-18,285207,0,15,0,2023-04-27,Early
1997,6,2024-02-09,495367,0,0,0,2025-02-15,Current
1998,18,2025-12-05,168128,0,30,1,2022-08-04,Early
1999,19,2024-09-04,217896,0,0,1,2023-08-03,Current
2000,22,2025-05-27,214145,1,0,0,2023-11-01,Current
2001,5,2025-04-30,424795,0,0,0,2025-12-30,Current
2002,24,2025-08-08,147624,0,0,0,2023-07-09,Current
2003,9,2025-11-07,469515,0,90,1,2023-08-30,60-90
2004,3,2022-04-11,239933,0,15,0,2025-01-23,Early
2005,10,2022-08-12,80063,0,0,0,2022-08-30,Current
2006,19,2024-04-23,119453,0,0,0,2022-03-26,Current
2007,3,2024-08-11,304371,0,0,1,2022-08-26,Current
2008,22,2024-04-21,152166,1,0,0,2023-12-24,Current
2009,15,2022-08-11,64506,0,15,0,2023-08-25,Early
2010,1,2025-11-01,275413,0,90,0,2023-09-17,60-90
2011,7,2022-05-20,163604,0,30,0,2022-09-01,Early
2012,12,2024-11-16,76026,0,0,1,2022-07-17,Current
2013,17,2025-08-31,470888,1,0,0,2022-02-16,Current
2014,21,2022-02-28,481633,0,0,0,2022-12-12,Current
2015,24,2023-05-20,364557,0,0,1,2024-06-22,Current
2016,20,2022-05-18,305116,0,0,0,2022-08-16,Current
2017,5,2025-07-23,377210,1,0,0,2025-07-28,Current
2018,4,2025-07-27,240285,0,0,1,2022-10-19,Current
